Title,Label
"Two photos show an Iraqi soldier embracing his daughter, who is sick with Covid-19, and surrounded by transparent plastic.",FALSE
"A year ago, 14-year-old astrologer Abhigyan Anand had made a prediction about thecoronavirus.",FALSE
People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.,FALSE
Coronavirus in poultry products has been confirmed by the Bihar Health Department.,FALSE
Internet sensation and the world’s cutest baby Anahita Hashemzadeh is suffering COVID-19.,FALSE
The Egyptian actor SAAD ELsaeer has COVID-19 and this is his photo from the hospital.,FALSE
A video in which a man cuts his neck on the street.,FALSE
Smokers are less likely to be hospitalized for the coronavirus.,TRUE
"A Twitter user shared an image of a map of India.The caption reads, “This is a map of India redesigned by an American CEO where he tried to explain that India is indirectly handling the COVID-19 situation of so many countries, owing to its large population”.",FALSE
"News and media outlet ABP Majha, on the basis of an internal memo of South Central Railway, reported that a special train has been announced to take the stranded migrant workers home.",FALSE
A viral video show Hungarian policemen throwing old people in trucks to force them to go into quarantine.,FALSE
A canine coronavirus vaccine shows that “something is wrong” in how we are talking about the novel coronavirus.,FALSE
"House of Representatives Speaker Nancy Pelosi posted and deleted a video on her Twitter account, in which she calls on people to visit Chinatown in San Francisco.",FALSE
"In Spain, Extremadura region will allow people to go for a walk in big boulevards.",FALSE
A group of muslims pray together in roofs breaking the state of alarm in Spain.,FALSE
"A news clipping attributed to Hindi daily Dainik Jagran stating that coronavirus was found in poultry in Bihar, India.",FALSE
"People in Kerala, India violate lock down and flock markets to buy vegetables for Vishu celebrations.",FALSE
Central government rejects Kerala government’s appeal to dispatch planes to retrieve Indian expats stuck in Gulf countries.,FALSE
Indian State of Manipur becomes first COVID free state in India.,FALSE
"An image claimed to be of an abandoned child, since both his parents were infected with COVID-19.",FALSE
Civil Services Examination in India has been cancelled due to coronavirus outbreak.,FALSE
A viral text message claims FDA has approved the use of chloroquine for all COVID-19 patients; and pharma company Novartis has announced there are studies proving chloroquine cures COVID-19.,FALSE
"Autopsies performed by Italian doctors reveal that antibiotics, anticoagulants, and anti-inflammatories are the way to combat the new coronavirus.",FALSE
"Criminals in Ireland are dousing facemasks with chemicals and offering them to people, before robbing them.",FALSE
"All pubs in Ireland are to remain shut until 1st September at the earliest, according to a letter from the Chief Medical Officer.",FALSE
Queen Elizabeth II’s speech to the British people on 5 April was actually recorded a month earlier on 5 March.,FALSE
The 40% of the Italian Hospital staff is infected with coronavirus,FALSE
The scientists who discovered the coronavirus genome were fired of the Argentinian Institute Malbrán during the presidency of Mauricio Macri.,FALSE
Claim that Noam Chomsky assured that the new coronavirus was created by the United States to “start a bacteriological war”,FALSE
These stray dogs were hit and murdered to avoid COVID-19 spreading in Mexico.,FALSE
"Ivan Arias, Minister of Public Works, Services and Housing, stated that the Bolivian government was the first to set up a Covid cabinet.",FALSE
"In the United States, there are “360,000 (deaths) a year from swimming pools. But we don’t shut the country down for that.”",FALSE
"One photograph of a protest shows how the Bolivian government continues its racist policy of repression, despite the COVID-19 pandemic.",FALSE
A poll with doctors from 30 different countries confirm that chloroquine is the most effective treatment against COVID-19.,FALSE
"Eating alkaline foods are an effective treatment against COVID-19. SARS-Cov-2 does not survive when the pH of the body is above 5.5. A few food itens with alkaline pHorange, lemon, avocado, pineapple, mango and garlic.",FALSE
"A video shared thousands of times on Facebook, Twitter and Instagram purports to show hundreds of Nigerians scrambling for food amid a lockdown prompted by the novel coronavirus.",FALSE
Some countries throw COVID-19 infected dead bodies into the seas.,FALSE
Kenya is offering a COVID-19 mobile data grant to citizens.,FALSE
"A man was beaten by the cops in Dehradun, India after he violated the lockdown norms and came out to spit on people’s doors and handles.",FALSE
Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.,FALSE
The image is from Gujarat and shows the condition of migrant workers who are stuck due to the lockdown.,FALSE
Police catches coronavirus positive patient on the road.,FALSE
"The pandemic is a lie, COVID-19 can be cured with vitamin C and Bill Gates is behind it all.",FALSE
The Food and Drug Administration (FDA) authorized Bodysphere’s two-minute COVID-19 testing kit.,FALSE
This picture shows a list of advices given by WHO to prevent and cure COVID-19,FALSE
A video argues that the pandemic could have resulted from the accidental or intentional release of either a natural virus under study or an artificial virus that was bioengineered (manmade).,FALSE
"Social media users claimed Ghana did poorly with respect to food distribution amid the COVID-19 season, when compared to Niger, Nigeria and Rwanda.",FALSE
"House Speaker Nancy Pelosi delete a February 24, 2020, video of herself from Twitter in which she encouraged people to visit Chinatown in San Francisco.",FALSE
Amazon’s Alexa says the government released the coronavirus.,FALSE
Hospitals compensated 15% more for COVID-19 patients under the stimulus package and New York City hospitals are inflating their coronavirus numbers.,FALSE
Says Democrats are on vacation until May 4 and “refuse to come back” to sign a bill to help small businesses.,FALSE
The case-death rate was fixed in Turkey on purpose.,FALSE
A police officer in Bihar’s Hajipur jail has been affected with coronavirus.,FALSE
Muslims are hoarding food that is distributed in the lockdown.,FALSE
A Muslim woman is shouting at doctors who have come for coronavirus inspection at one of the places in India.,FALSE
This video shows an African national being severely beaten in China during COVID-19 pandemics,FALSE
5G mobile networks are linked to the coronavirus outbreak.,FALSE
"In his televised evening address on Thursday, April 16, President Rodrigo Duterte said the Philippines was the first to impose a lockdown in Asia amid the coronavirus pandemic.",FALSE
"Posts shared more than 2,000 times on social media appear to show a 2009 tweet from Donald Trump criticizing then-president Barack Obama’s handling of the H1N1 pandemic and placing “ALL responsibility” on presidents in a crisis.",FALSE
"A graphic with a purported quote from former Philippine presidential spokesperson Salvador Panelo has been shared in multiple Facebook posts. The graphic, which appears to have been published by Philippine news outlet Inquirer.net, claims that Panelo said the poor are to blame for being unable to protect themselves from the COVID-19 pandemic.",FALSE
What we need to do to defeat the coronavirus is to consume more alkaline foods above the virus’ pH level.,FALSE
Colombia is the leader in intensive care beds in Latin America,FALSE
"Due to COVID-19 outbreak, UPSC has cancelled examinations in India.",FALSE
Photo of Pakistani people holding a banner with the text – ‘We don’t want Kashmir. Give us Hydroxychloroquine’ asking India to help them handle the COVID-19,FALSE
Image of people participating in a ‘Chariot pulling’ festival in Kalabari district (Karnataka) despite the current lockdown in the country implemented to handle COVID-19 spread.,FALSE
"In India, this image shows a Tablighi Jamaat member beaten up by Uttar Pradesh Police for misbehaving with a nurse in the Ghaziabad quarantine. He was a COVID-19 suspected case.",FALSE
This video shows an African man being violently beaten in China during the COVID-19 pandemic.,FALSE
Lion walking in a road and is going to Vaishno Devi shrine during lockdown.,FALSE
"The epidemic is stopping in Marseille, one of the French largest cities.",FALSE
"Bill Gates free to prescribe drugs while the late herbalist, “Dr. Sebi,” was not allowed to heal people with herbs.",FALSE
"During the coronavirus crisis, Danes are eagerly googling words like “divorce lawyer” and “divorce papers”, Danish media writes.",FALSE
"In the midst of the coronavirus health crisis, a wealthy terminally ill heiress offers by email to donate her fortune to the recipient.",FALSE
A German lawyer was forcibly placed in a psychiatric hospital because she opposed the preventive measures taken against COVID-19.,FALSE
This picture shows a young boy hospitalized after he was infected by COVID-19.,FALSE
Italian doctor who supports the anti-vaccine movement claims that vaccines won’t help in the fight with novel coronavirus because virus mutates too quickly. Post also claims that in reality only 3 people in Italy died because of coronavirus.,FALSE
We will achieve herd immunity if young people get infected with the new coronavirus.,FALSE
"A video shared more than 10,000 times on Facebook features a freediving champion who claims that masks don’t offer protection from the novel coronavirus and that the moisture created by breathing into a mask actually offers a fertile environment for the virus.",FALSE
"A WhatsApp chain claims that consuming foods with high pH help to counteract the coronavirus, since these increase the pH level of the body.",FALSE
"Cheb Khaled, the king of Algerian Rai, dies in a Paris hospital after he got infected with Covid-19.",FALSE
Video showing how Italy started a conference reciting the Holy Quran.,FALSE
The Swiss army sings the Egyptian anthem to obtain masks from Egypt.,FALSE
"Man recovered from Covid-19 in Jordan, and his family celebrated it by firing shots, and they wounded him, which led him to go back to the hospital.",FALSE
"Multiple posts shared repeatedly on Facebook and Twitter since March 2020 claim that Israel has reported zero deaths from the novel coronavirus, which causes the disease COVID-19. The posts also claim Israeli citizens have protected themselves from COVID-19 by drinking a remedy of hot water, lemon and baking soda, which purportedly “kills” the virus.",FALSE
"A Twitter user shared an image of a map of India.The caption reads, “This is a map of India redesigned by an American CEO where he tried to explain that India is indirectly handling the COVID-19 situation of so many countries, owing to its large population”.",FALSE
"News and media outlet ABP Majha, on the basis of an internal memo of South Central Railway, reported that a special train has been announced to take the stranded migrant workers home.",FALSE
Trump administration is against Gates’ project of microchip implantation.,FALSE
The new coronavirus has an artificial origin.,FALSE
"The internet portal Oiga Noticias accused in a headline the Mayor of Bogotá, Claudia López, of making fun of small and medium-sized companies.",FALSE
The FDA (USA’s Food and Drug Administration) has approved the use of hydroxychloroquine in all patients with COVID-19.,FALSE
Video shows brazilian police officers expelling people from beaches with pepper spray and rubber bullets because of COVID-19’s restrictive measures.,FALSE
Thailand reports first case of COVID-19 that infected from a dead body.,FALSE
Only Turkey and Russia did not apply for IMF funds due to the outbreak.,FALSE
COVID-19 inventor Dr. Charles Lieber was arrested in the US.,FALSE
Judge and lawyers wrote petition seeking the arrestment of Supreme Court ministers and state governors in Brazil.,FALSE
US President Donald Trump has failed to contain the coronavirus outbreak in the US as a result the Holy Quran is being read in the White House.,FALSE
"Rita Wilson, Tom Hanks’ wife, stated in an interview at CBS that “she wouldn’t be alive if not for chloroquine”.",FALSE
"A video of a supermarked being ransacked. The caption says it happened in the Brazilian state of Pernambuco, because people were starving because they were not allowed to work during lockdown.",FALSE
"A tweet allegedly published by Brazilian judge Marcelo Bretas in which he states that hydroxychloroquine “makes spending with expensive hospital equipments unecessary, and that annoys the politicians”.",FALSE
"Quinine, a substance present in tonic water, is the same thing as chloroquine and can be used to treat COVID-19.",FALSE
"Another video of police officers beating up civilians, this time a woman. Again, the caption says these are São Paulo military police officers, and they’re beating her up because she violated lockdown.",FALSE
Maharashtra Legislative Assembly member Jitendra Awhad tested positive with coronavirus.,FALSE
Image of Muslim people offering prayer on the rooftops is claimed to be from India.,FALSE
Pakistan’s PM Imran Khan’s wife has been detected with coronavirus.,FALSE
WHO warned against consuming cabbage to prevent COVID-19.,FALSE
Sanitize masks by microwaving them for 2-3 minutes.,FALSE
Video of Chinese people not being allowed into the supermarkets of Australia.,FALSE
There is a “corralito” in Argentina and you won’t withdraw pesos or dollars from banks.,FALSE
Chart shows COVID-19 kills less people than other diseases.,FALSE
Harvard study suggests quarantine can worsen COVID-19 pandemic.,FALSE
"“This is COVID-19, not COVID-1, folks. And so you would think the people charged with the World Health Organization facts and figures would be on top of that.”",FALSE
"A tiger tested positive for COVID-19, please stay away from your pets and birds.",FALSE
The large migrant population that gathered in Mumbai belonged to the Muslim community,FALSE
The antibiotic azithromycine is really efficient against COVID-19.,FALSE
An American CEO drew the Indian map comparing the population of Indian states to those of countries across the world highlighting India’s brilliant response to tackle COVID-19.,FALSE
Video shows a man cutting his neck because of quarantine anxiety.,FALSE
These are doctors in Tijuana taking a nap on the floor of a hospital.,FALSE
"A blog post quotes ex-president of Nigeria Olusegun Obasanjo as saying he sent 5,000 naira each to all Nigerians, further citing a Channels television interview as the source of this intel.",FALSE
Video post claiming that COVID-19 infection can be identified by holding breath for 10 seconds.,FALSE
Indian’s Ruling party BJP-run state Manipur is India’s first coronavirus free state.,FALSE
"Image of food distributed in isolation centers in the state of Kerala, India.",FALSE
Oxford university praised Indian Prime minister Narendra Modi on the way he handled COVID-19 pandemic.,FALSE
Image of Indian Muslims praying on rooftops despite complete lockdowns.,FALSE
Cremation worker who cremated bodies of COVID-19 victims got cremated by mistake in USA.,FALSE
All Indians living in the USA on H1-B visa will be deported back to India in 60 days.,FALSE
COVID-19 linked to 5G technology.,FALSE
An image of an alleged Mexican scientist who discovered a possible vaccine for coronavirus.,FALSE
Anti-bacterial mouthwash which has been watered down is an effective substitute for hand sanitiser,FALSE
The government has released a tentative plan for reopening businesses and services in Ireland.,FALSE
"If your kid gets COVID-19 in Mexico, they’ll be taken away from you and you’ll never see them again.",FALSE
Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.,FALSE
A photo has been shared thousands of times in multiple Facebook posts alongside a claim it shows bodies of those killed by COVID-19.,FALSE
Video of American Muslims praying up the road in the middle of the coronavirus pandemic.,FALSE
Drinking hot tea with lemon juice can kill coronavirus.,FALSE
Cured COVID-19 patient died during the celebrations of his release from the quarantine hospital.,FALSE
"In Kenya, Safaricom gives subscribers Sh2,500 COVID-19 relief.",FALSE
Reports that there is a Chinese vaccine for COVID-19 that has arrived in Africa.,FALSE
This is a map of India redesigned by an American CEO where he marked the Indian states population which is almost equal to population of some of the countries. He tried to explain to his employees that India is indirectly handling COVID-19 situation of so many countries.,FALSE
Italian TV program showed in 2015 that the new coronavirus was created by scientists in an experiment.,FALSE
Alkaline foods help prevent or treat COVID-19.,FALSE
The pandemic is a fake excuse for Bill Gates to implant microchips into the global population.,FALSE
The pandemic is a fake excuse for Bill Gates to depopulate the Earth.,FALSE
Croatian doctor claims that coronavirus was created by 5G network with the goal to force obligatory vaccination.,FALSE
Thieves are handing out chemically doused face masks to knock people out before robbing them.,FALSE
Nicaraguan president Daniel Ortega is hospitalized in Costa Rica due to COVID-19.,FALSE
"Valley County, Montana, mandated pink arm bands for residents who had submitted to quarantine protocol.",FALSE
COVID-19 is transmitted by farting,FALSE
Lice medication is a treatment against COVID-19.,FALSE
Cigarette smoke can carry the new coronavirus,FALSE
A photo shows the protocol released by the World Health Organization (WHO) regarding lockdown periods for controlling the virus.,FALSE
A YouTube video said that Manila Electric Company (Meralco) billings for March and April 2020 are now free to help consumers affected by the coronavirus crisis.,FALSE
A photo has been shared in multiple posts on Facebook and Twitter alongside a claim it shows labourers stranded in the western Indian state of Gujarat during a nationwide COVID-19 lockdown.,FALSE
The coronavirus could have leaked from a Chinese lab.,FALSE
Those FFP2 protective masks manufactured in France are being delivered in Germany despite lack of stocks in France during COVID-19 epidemics,FALSE
"A photo circulating on social media shows two police officers escorting a man down a street. The police officers have arrested the man for not wearing a face-mask,  although they are not wearing masks, after regulations came into effect requiring people in Kenya to wear face masks in public or risk arrest.",FALSE
Police beating common people during lockdown in India.,FALSE
COVID-19 is sparing essential workers.,FALSE
Hydroxychloroquine completely cures people infected with COVID-19.,FALSE
The Prime Minister may not have had COVID-19 and when he was admitted to hospital staff were asked to sign the Official Secrets Act and two who refused were dismissed.,FALSE
Anyone in Manchester with blood group O negative should go to the Royal Infirmary as they have run out of blood.,FALSE
"Image of mother infected with COVID-19 holding her baby, covered in protective clothing.",FALSE
"According to an image shared via WhatsApp, an official document from the Lombardy Region was released from the governor to illustrate the phase 2 measures that will be soon enforced by the Region.",FALSE
"An image shared on Twitter shows people enjoying a day on the beach in Novi Ligure, regardless of the lockdown restrictions for non essential movements.",FALSE
Image of a 93 year-old man recovered fom COVID-19 in Italy.,FALSE
"Photo that shows the connection between introduction of radio waves and internet technologies with the novel coronavirus and other, previous pandemics.",FALSE
"Claim that Nancy Pelosi said, “if you accept a check from Trump, you might as well vote for him.”",FALSE
"A WhatsApp chain claims that drinking coffee helps fight the coronavirus because it contains the compounds Methylxanthine, Theobromine and Theophylline.",FALSE
Bill Gates wants to implant microchips in vaccines using the “ID2020 Alliance”.,FALSE
Packages from China may be infected.,FALSE
"After many hours working in the medical isolation ward, a picture of an Egyptian hero from the Egyptian White Army.",FALSE
"Putting an eucalyptus leaf between two face masks and then wearing them will not only protect you from COVID-19, but will also relax and strengthen your bronchi.",FALSE
US President Donald Trump has failed to contain the coronavirus outbreak in the US as a result the Holy Quran is being read in the White House.,FALSE
"Media reports about parties of tourist on Mallorca are FALSE, so they are responsible for the stricter rules about masks. There were no parties on the beach, media showed old pictures from previous years and in fact the streets were empty",FALSE
"Indian ministry of Tourism orders closure of hotels, restaurants and resorts till Ocrober 15, 2020.",FALSE
WHO announced that there would be no concerts before the fall of 2021.,FALSE
"Bolivian minister of the presidency, Yerko Nuñez, announced that the international community compromised economic support of 100 million of dollar to Bolivia in order to be used freely against the pandemic COVID-19.",FALSE
"Ghana’s total confirmed cases of coronavirus is 1,064.",FALSE
Indian media outlets claimed that a man in Madhya Pradesh’s Khargone passed away from COVID-19.,FALSE
Lockdown in South Africa has collapsed. People are out on the streets because due to hunger.,FALSE
The text claims that the coronavirus death rate in North Macedonia is the most devastating in the region.,FALSE
"The article claims that two anesthesiologists, spouses working in Sistina Hospital in North Macedonia with the most at-risk patients, sent a message to stay home.",FALSE
Coronavirus survives in wine and there is evidence that drinking it is beneficial.,FALSE
"The governador of the Province of Buenos Aires, Axel Kicillof wants to fire Juan Domínguez, a doctor from the Hospital of Moron.",FALSE
Ivermectin helps for the symptoms of coronavirus.,FALSE
"Former Bolivian President, Evo Morales, stated on his twitter account that the government of Bolivia do not allow the departments of Oruro and Pando import from Cuba the medicine “Interferon Alfa 2b” so can be used against to COVID-19 treatment.",FALSE
"Evo Morales, former bolivian president, states“Two brothers (citizens) have died on the street in Montero (Beni) if it is not from COVID-19, it was the hunger”",FALSE
"Gov. Andrew Cuomo “was simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive.”",FALSE
“Sri Lanka’s health service among the world’s best” – WHO Director General while lauding SL government’s efforts in curbing COVID-19.,FALSE
"Gargling with salt water, eating garlic and inhaling steam is an effective combination to cure COVID-19",FALSE
Inhaling steam mixed with menthol based lotion is a cure for COVID-19.,FALSE
An image showcaseing “Lotus Tower” claiming it was visible in Kurunegala night sky on 11th of April.,FALSE
"Image of tired healthcare workers resting on the floor of a hospital corridor, claimed to be from IDH Hospital in Sri Lanka.",FALSE
Muslim League flag hoisted on UN HQ.,FALSE
Chinese eating octopus after surviving coronavirus.,FALSE
Image showing a mother hugging her baby infected with COVID-19 inside a laminar airflow room.,FALSE
One supermarket of Charente-Maritime (France) took advantage of the epidemic and increased the prize for a kilo of potatoes from 1 to 7 euros.,FALSE
Lactoferrin cures or prevents coronavirus.,FALSE
"A photo of the room of a hotel in Almería, Spain in which 70 immigrants are accommodated and where medical equipment is seen.",TRUE
Coffee cures coronavirus disease.,FALSE
Tonic water prevents COVID-19.,FALSE
Video shows British PM Johnson’s discharge.,FALSE
Video shows mass grave in which COVID-19 victims buried in the US.,FALSE
"Dutch conspiracy theorists (in particular public media figure Rob Jensen) accused UK news medium The Daily Mail of pretending a 2017 photo of a New York mass grave they featured in an article about the coronavirus, was in fact a recent picture. In other words, The Daily Mail was alledgedly trying to mislead its readers.",FALSE
"Governor of São Paulo, Brazil, ordered police to beat people who go out on street",FALSE
Supreme Court’s minister decided States and cities cannot create legislation in order to avoid people from getting out of isolation,FALSE
China exports masks infected with COVID-19.,FALSE
Singer Gusttavo Lima says ‘never saw a president being so humiliated by media outlets’.,FALSE
A video showed that the brutal Indian authorities buried COVID-19 patients alive.,FALSE
Video of a man being kicked by police officers. The caption says he was beaten because he disrespected lockdown measures in São Paulo.,FALSE
5 pictures of Brazilian well known politicians with a Chinese man. The caption says that the man was part of the gang that was arrested in São Paulo for stealing COVID-19 testing equipments and masks.,FALSE
A video of a man being mistreated by police officers. The caption says he was beaten because he disrespected lockdown measures in São Paulo.,FALSE
"A video of people on a beach being shot at by police officers. The caption says that police forces in Rio de Janeiro, São Paulo and Bahia are now allowed to shoot anyone who violate lockdown measures.",FALSE
The video shows the dead bodies of patients of COVID-19 dumped into the sea.,FALSE
"ParaMilitary forces have been deployed in Surat, Rajkot, and Baroda to control the coronavirus situation.",FALSE
Prince Charles recovered from COVID-19 with the help of Ayurvedic treatment.,FALSE
"“These Helpless People are not Tablighis ,They are Poor Hindus Who are Stranded due to Lockdown .Has any TV Chanel discussed This?”",FALSE
"Man beaten in Deoria, India in lockdown time.",FALSE
Police caught 7 Muslims who were spreading coronavirus in Delhi.,FALSE
"The news media has tried to pass off one man’s death, attributed to complications from COVID-19, as two separate cases.",FALSE
Image ofa map of India redesigned by an American CEO praising the Government of India for its effective handling of the COVID-19 crisis.,FALSE
"A gathering of thousands of muslims before a masid in Bandra, Mumbai druring the current lockdown.",FALSE
Russia already has a vaccine to fight COVID-19.,FALSE
A photo has been shared thousands of times on Facebook alongside a claim it shows an Italian mother holding her baby for the last time after becoming terminally ill with COVID-19.,FALSE
A police officer in Bihar’s Hajipur (India) station contracted coronavirus.,FALSE
Muslims came on the streets to disobey the lockdown and spread coronavirus.,FALSE
Drugstores in France are forbidden to buy and sell masks.,TRUE
A viral image hints that flu cases are counted as coronavirus cases because there are about 24.500 less deaths by flu this year than two years ago.,FALSE
Trump’s claims about how quickly WHO acted to announce human-to-human transmission,FALSE
"Numerous countries postponed the re-opening of schools to September 2020, and therefore French decision to re-open them on May 11 is worrying",FALSE
A video that shows an argument between shoppers at an Australian department store has been viewed tens of thousands of times in Facebook and Twitter posts alongside a claim that Chinese nationals have been banned from supermarkets in Australia.,FALSE
Photographs of Italians who prostrate in the middle of the coronavirus pandemic.,FALSE
Video of arrest of elderly people in Italy wandering amid the coronavirus pandemic.,FALSE
Masks hawker was admitted at the Kenyatta National Hospital in Kenya with COVID-19.,FALSE
"In Kenya, the National Council For Persons With Disabilities
 is supporting children during COVID-19.",FALSE
UN secretary-general announcement that COVID-19 vaccine trials will begin in Africa.,FALSE
Ugandan President Museveni has shut down the State House due to COVID-19.,FALSE
"According to Radar Box, the COVID-19 pandemic only reduced air traffic in Brazil and Africa.",FALSE
A video shows riots in London caused by the coronavirus crisis.,FALSE
"Coronavirus came to Rome, but not to large Chinese cities like Shanghai and Beijing.",FALSE
Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.,FALSE
"A French doctor is quoted as saying that US billionaire Bill Gates wants to sell a COVID-19 vaccine in Africa, but it’s poisonous and will “destroy” Africa.",FALSE
A video of Nairobi governor Mike Sonko claiming the World Health Organization (WHO) recommends drinking alcohol to help prevent the new coronavirus is circulating online.,FALSE
"A Muslim man was caught spreading coronavirus, and beaten up. The man was caught spitting in fruits.",FALSE
A cure for COVID-19 called Fabunan Antiviral Injection has already been approved by the government. The drug was developed by a Filipino doctor in Zambales.,FALSE
"In the Philippines, former presidential spokesperson Salvador Panelo blamed the poor for not saving up in the middle of the coronavirus crisis.",FALSE
A photograph shared thousands of times on Facebook purports to show the blister-covered hand of a patient suffering from a new disease.,FALSE
A photo of dozens of men praying on neighbouring rooftops has been shared hundreds of times on Facebook and Twitter alongside a claim it shows Muslim worshippers in India praying together in defiance of the country’s COVID-19 lockdown.,FALSE
Video shows Italians are burning 5G tower due to coronavirus pandemic.,FALSE
Photo of Pakistani people holding a banner with the text – ‘We don’t want Kashmir. Give us Hydroxychloroquine’ asking India to help them handle the COVID-19,FALSE
Multiple Facebook posts shared hundreds of times claim patients infected with the novel coronavirus will experience respiratory symptoms that progress in severity in three distinct stages. The posts also prescribe purported home remedies for the disease,FALSE
"A claim that an overworked employee at a funeral home in New York City was accidentally cremated while taking a nap during the COVID-19 crisis has been shared repeatedly on blog sites, Facebook and Twitter.",FALSE
Mustard oil can kill coronavirus.,FALSE
"The drug Diamox, often used as treatment for high-altitude sickness, can cure coronavirus.",FALSE
A talking newborn in northern Philippines spoke and said hard-boiled eggs are the cure for COVID-19.,FALSE
A video shows Zimbabwean police assaulting religious people for attending to a mass during the confinement.,FALSE
"A post says that Donald Trump has said, on March 17th, that people who never died before are dying now.",FALSE
A new mobile application allows locating infected people that are close to the user in Spain.,FALSE
Video of Tabligi pilgrims who were moving via trucks to spread COVID-19 in India.,FALSE
Video shows Muslim man spitting on bread to spread coronavirus.,FALSE
"Media outlets reported that the same boy died 3 times from the coronavirus, in 3 countries.",FALSE
A video shows a fire in a Russian hospital where people with Covid-19 stay.,FALSE
"In a phenomenon that is the first of its kind, hundreds of Americans leave their homes and stay in the Al-Huda Mosque, and demand to know the principles of Islam.",FALSE
"In Lutsk, police officers killed a guy for violating quarantine rules.",FALSE
Video of the bodies of Muslims in New York who died due to the coronavirus.,FALSE
Video of COVID-19 infected woman from East Manipur.,FALSE
"Chinese state media claims Ghana’s coronavirus cases have surpassed 9,000, with over 400 deaths.",FALSE
"Fact-checking organizations can control, review or censor WhatsApp messages",FALSE
"Claim that Serbia is the first country in Europe which organized the COVID-19 Infection Disease Crisis Response Team (the members of this body are the directors of the relevant institutes and clinics, as well as representatives of other relevant bodies)",FALSE
COVID-19 case in Bettiah Jail.,FALSE
WHO warned against consuming cabbage to prevent COVID-19.,FALSE
"Text claims that only 17 people are watching the event from the macedonian Government on the topic “COVID-19, questions and answers about social measures”.",FALSE
Text claims that COVID-19 has existed since December in Macedonia.,FALSE
"A video (allegedly) of the Hospital das Clínicas, São Paulo. It shows an empty waiting room. The person filming says that the government is lying when it says there are COVID-19 patients in the hospital.",FALSE
A woman drowned her children as she could not provide them food during the lockdown in India.,FALSE
The FDA now approved the use of chloroquine to all COVID-19 patients in the United States.,FALSE
A photograph that claims that the pavilion set up in Madrid with beds for homeless people is not being used.,FALSE
"A PDF document, allegedly from the Spanish Civil Guard, details “opening activities” during the state of emergency for the coronavirus and under what conditions their mobility to carry them out is justified.",FALSE
A police personnel has been infected with coronavirus in Bihar’s Hajipur,FALSE
Kalonji seeds (Nigella Seeds) contain hydroxychloroquine and can help cure COVID-19.,FALSE
Brazilian actress Fernanda Torres said she hopes coronavirus kills a lot of people.,FALSE
WHO has stated there is no possibility that coronavirus is transmitted by aerosols.,FALSE
A doctor died in Colombia after curing 6 patients of coronavirus.,FALSE
Russia has a vaccine for the coronavirus.,FALSE
A blog post headlined that the President of the Federal Republic of Nigeria said Nigerians should appreciate him for the two-week lockdown extension.,FALSE
The coronavirus is synthetic and was created in a Chinese laboratory.,FALSE
Italians are throwing money to the street to demonstrate that health is not bought with money.,FALSE
Cars are burned by the use of alcohol gel.,FALSE
A video shows a man got slapped in the behind by police with a bat due to the violation of the quarantine rules.,FALSE
Pará government scheduled prisoners to monitor whether the population is complying with rules of social distance at bus stops in Brazil,FALSE
A explanation that Costa Rica actually has 855 positive cases of coronavirus.,FALSE
“Michigan Governor Gretchen Whitmer bans buying US flags during lockdown.”,FALSE
Trump says that as president he has “total” authority to re-open states amid the COVID-19 pandemic.,FALSE
"Trump claims “it is the decision of the President,” not governors, to “open up the states.”",FALSE
"“The president looks like he was ahead of the curve – as you know, he talks about this all the time – on shutting down travel from China.”",FALSE
Politician Sebastian Paul called Modi haters demented.,FALSE
Justin Trudeau promises to pay off Tamil Nadu (India) government’s debt.,FALSE
Viral quote on economic effects of lockdown attributed to Tata group chairman.,FALSE
Image of Tabligi Jamaat members caught with arms.,FALSE
A video showing rows of black body bags sprawled on the floor was taken from East Avenue Medical Center (EAMC).,FALSE
A woman in Uttar Pradesh threw her five children into the river as they had no food to eat during the current lockdown.,FALSE
A woman in Uttar Pradesh threw her five children into the river as they had no food to eat during the current lockdown.,FALSE
Steam inhalation cures COVID-19 .,FALSE
Gunes newspaper published an article about COVID-19’s production in lab in 2013.,FALSE
Photo of Muslims offering prayers on the rooftops in India.,FALSE
Photo of Muslims offering prayers on the rooftops in India.,FALSE
"Claim that the coronavirus brought something strange in the skies of town of Tetovo, North Macedonia, meaning a strange looking cloud. There is also a claim that the appearance of this cloud caused by the air, being much cleaner since lot of factories are shut down.",FALSE
"Many media outlets, through unnamed sources, published reports that Indian Railways has announced a new set of rules and guidelines for traveling after the lockdown ends.",FALSE
Indian Prime Minister Narendra Modi has been selected as the leader of International COVID-19 task force.,FALSE
A video has been viewed tens of thousands of times in multiple Facebook and Twitter posts which claim it shows the secretary of Pope Francis holding a “blessing ceremony” for US President Trump at the White House during the COVID-19 pandemic.,FALSE
Video of people beating a youth tied to a tree during the current lockdown.,FALSE
"A video of a coronavirus suspect found in Hazipur (Bihar, India) prison.",FALSE
